Exchange,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Copenhagen,Method3_ConservativeQuality,Q1,2010-09-30,15,1.0000000000000002,1.0,0.8819751445130409,0.1,0.0,0.8914272690443596,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2010-09-30,10,1.0,1.0,0.6967049541587313,0.1,0.0,1.0,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2010-09-30,15,1.0000000000000002,1.0,0.8819751445130409,0.1,0.0,0.8914272690443596,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2010-09-30,10,1.0,1.0,0.6967049541587313,0.1,0.0,1.0,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2010-10-31,16,1.0,1.0,0.856389590476797,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2010-10-31,11,1.0,1.0,0.6962934171607346,0.1,0.0,1.0,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2010-10-31,16,1.0,1.0,0.856389590476797,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2010-10-31,10,0.9999999999999999,1.0,0.7013493999060394,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2010-10-31,15,0.9999999999999999,1.0,0.8831215737100337,0.1,0.0,0.8552646290393505,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2010-10-31,10,0.9999999999999999,1.0,0.7013493999060394,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2010-10-31,15,0.9999999999999999,1.0,0.8831215737100337,0.1,0.0,0.8552646290393505,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2010-10-31,10,0.9999999999999999,1.0,0.7013493999060394,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2010-11-30,16,1.0,1.0,0.8570191520013882,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2010-11-30,11,1.0,1.0,0.701687942510629,0.1,0.0,1.0,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2010-11-30,16,1.0,1.0,0.8570191520013882,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2010-11-30,10,1.0,1.0,0.7073934388681845,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2010-11-30,15,1.0000000000000002,1.0,0.8815743187648939,0.1,0.0,0.8,8,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2010-11-30,10,1.0,1.0,0.7073934388681845,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2010-11-30,15,1.0000000000000002,1.0,0.8815743187648939,0.1,0.0,0.8,8,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2010-11-30,10,1.0,1.0,0.7073934388681845,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2010-12-31,16,1.0,1.0,0.8498946238083894,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2010-12-31,11,1.0,1.0,0.6923125221697886,0.1,0.0,1.0,11,2,True
Copenhagen,Method2_LatentQuality,Q1,2010-12-31,16,1.0,1.0,0.8498946238083894,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2010-12-31,10,1.0,1.0,0.6973266138083564,0.1,0.0,1.0,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2010-12-31,15,1.0000000000000002,1.0,0.87576430593443,0.1,0.0,0.8,8,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2010-12-31,10,1.0,1.0,0.6973266138083564,0.1,0.0,1.0,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2010-12-31,15,1.0000000000000002,1.0,0.87576430593443,0.1,0.0,0.8,8,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2010-12-31,10,1.0,1.0,0.6973266138083564,0.1,0.0,1.0,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-01-31,16,1.0,1.0,0.8426696624413303,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-01-31,11,1.0,1.0,0.7065412819658067,0.1,0.0,1.0,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2011-01-31,16,1.0,1.0,0.8426696624413303,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-01-31,10,1.0000000000000002,1.0,0.7113131334488721,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-01-31,15,1.0,1.0,0.8718682722406964,0.1,0.0,0.8507765301155928,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-01-31,10,1.0000000000000002,1.0,0.7113131334488721,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-01-31,15,1.0,1.0,0.8718682722406964,0.1,0.0,0.8507765301155928,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-01-31,10,1.0000000000000002,1.0,0.7113131334488721,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2011-02-28,16,1.0,1.0,0.8351319429113535,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-02-28,11,0.9999999999999999,1.0,0.7023887199564548,0.1,0.0,1.0,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2011-02-28,16,1.0,1.0,0.8351319429113535,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-02-28,10,1.0,1.0,0.7070534896202826,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-02-28,15,0.9999999999999998,1.0,0.8627120097699058,0.1,0.0,0.8509945076543426,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-02-28,10,1.0,1.0,0.7070534896202826,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-02-28,15,0.9999999999999998,1.0,0.8627120097699058,0.1,0.0,0.8509945076543426,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-02-28,10,1.0,1.0,0.7070534896202826,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2011-03-31,16,1.0,1.0,0.8444321760451982,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-03-31,11,0.9999999999999999,1.0,0.7201318337821243,0.1,0.0,0.9999999999999999,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2011-03-31,16,1.0,1.0,0.8444321760451982,0.10000000000000002,0.0,0.4,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-03-31,10,0.9999999999999999,1.0,0.7241214331369097,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-03-31,15,1.0000000000000002,1.0,0.8712615257840077,0.1,0.0,0.8,8,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-03-31,10,0.9999999999999999,1.0,0.7241214331369097,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-03-31,15,1.0000000000000002,1.0,0.8712615257840077,0.1,0.0,0.8,8,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-03-31,10,0.9999999999999999,1.0,0.7241214331369097,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2011-04-30,16,1.0,1.0,0.8640112193836305,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-04-30,11,1.0,1.0,0.7087323385946463,0.1,0.0,1.0,11,1,True
Copenhagen,Method2_LatentQuality,Q1,2011-04-30,16,1.0,1.0,0.8640112193836305,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-04-30,10,1.0,1.0,0.7126338525121252,0.1,0.0,1.0,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-04-30,15,1.0,1.0,0.8973968885242908,0.1,0.0,0.8510609755074917,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-04-30,10,1.0,1.0,0.7126338525121252,0.1,0.0,1.0,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-04-30,15,1.0,1.0,0.8973968885242908,0.1,0.0,0.8510609755074917,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-04-30,10,1.0,1.0,0.7126338525121252,0.1,0.0,1.0,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2011-05-31,16,1.0,1.0,0.8643489269923915,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-05-31,11,1.0,1.0,0.6952736847832605,0.1,0.0,1.0,11,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-05-31,16,1.0,1.0,0.8643489269923915,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-05-31,10,1.0,1.0,0.6990613314449016,0.1,0.0,1.0,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-05-31,15,0.9999999999999999,1.0,0.8965900968493536,0.1,0.0,0.8619715800048903,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-05-31,10,1.0,1.0,0.6990613314449016,0.1,0.0,1.0,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-05-31,15,0.9999999999999999,1.0,0.8965900968493536,0.1,0.0,0.8619715800048903,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-05-31,10,1.0,1.0,0.6990613314449016,0.1,0.0,1.0,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-06-30,16,0.9999999999999998,1.0,0.8696190938984963,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method1_ObservedQuality,Q5,2011-06-30,11,1.0,1.0,0.68918415641808,0.1,0.0,0.9999999999999999,11,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-06-30,16,0.9999999999999998,1.0,0.8696190938984963,0.10000000000000002,0.0,0.4000000000000001,4,1,False
Copenhagen,Method2_LatentQuality,Q5,2011-06-30,10,0.9999999999999999,1.0,0.6925153953230153,0.1,0.0,1.0,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-06-30,15,0.9999999999999998,1.0,0.9007146012286427,0.1,0.0,0.8524510049709972,9,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-06-30,10,0.9999999999999999,1.0,0.6925153953230153,0.1,0.0,1.0,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-06-30,15,0.9999999999999998,1.0,0.9007146012286427,0.1,0.0,0.8524510049709972,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-06-30,10,0.9999999999999999,1.0,0.6925153953230153,0.1,0.0,1.0,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-07-31,15,0.9999999999999998,1.0,0.9216124052584183,0.1,0.0,0.86310089395468,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-07-31,11,0.9999999999999999,1.0,0.6893068672663848,0.1,0.0,0.9918001939328429,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-07-31,15,0.9999999999999999,1.0,0.8559734143613675,0.1,0.0,0.8631008939546799,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-07-31,11,0.9999999999999999,1.0,0.6893068672663848,0.1,0.0,0.9918001939328429,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-07-31,15,1.0,1.0,0.9057324327957669,0.1,0.0,0.9218998871640134,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-07-31,11,0.9999999999999999,1.0,0.6893068672663848,0.1,0.0,0.9918001939328429,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-07-31,14,1.0,1.0,0.9226687397062717,0.1,0.0,0.9349430604796564,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-07-31,11,0.9999999999999999,1.0,0.6893068672663848,0.1,0.0,0.9918001939328429,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-08-31,15,1.0,1.0,0.9176205811306829,0.1,0.0,0.863068397613479,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-08-31,11,1.0,1.0,0.6871301159211327,0.1,0.0,0.992368245205932,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-08-31,15,1.0,1.0,0.8480539187557448,0.1,0.0,0.863068397613479,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-08-31,11,1.0,1.0,0.6871301159211327,0.1,0.0,0.992368245205932,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-08-31,15,1.0,1.0,0.8977684251387992,0.1,0.0,0.9214528133913032,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-08-31,11,1.0,1.0,0.6871301159211327,0.1,0.0,0.992368245205932,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-08-31,14,1.0000000000000002,1.0,0.9187534317769075,0.1,0.0,0.9348573094380659,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-08-31,11,1.0,1.0,0.6871301159211327,0.1,0.0,0.992368245205932,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-09-30,15,1.0000000000000002,1.0,0.9178659435903002,0.1,0.0,0.8611173078055281,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-09-30,11,1.0,1.0,0.6718171953495939,0.1,0.0,0.9908725668331029,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-09-30,15,1.0000000000000002,1.0,0.8625242986826687,0.1,0.0,0.8611173078055281,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-09-30,11,1.0,1.0,0.6718171953495939,0.1,0.0,0.9908725668331029,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-09-30,15,1.0000000000000002,1.0,0.8975353965667889,0.1,0.0,0.9204473041905818,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-09-30,11,1.0,1.0,0.6718171953495939,0.1,0.0,0.9908725668331029,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-09-30,14,1.0,1.0,0.9191327401585827,0.1,0.0,0.934763966183683,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-09-30,11,1.0,1.0,0.6718171953495939,0.1,0.0,0.9908725668331029,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-10-31,15,1.0000000000000002,1.0,0.9219825959471052,0.1,0.0,0.8670869707231372,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-10-31,11,1.0,1.0,0.6719876721231215,0.1,0.0,0.9897422848457432,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-10-31,15,1.0,1.0,0.8554594918108117,0.1,0.0,0.8670869707231372,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-10-31,11,1.0,1.0,0.6719876721231215,0.1,0.0,0.9897422848457432,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-10-31,15,1.0,1.0,0.9007043825581523,0.1,0.0,0.922794582143321,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-10-31,11,1.0,1.0,0.6719876721231215,0.1,0.0,0.9897422848457432,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-10-31,14,1.0,1.0,0.9234663572877255,0.1,0.0,0.9375530436813448,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-10-31,11,1.0,1.0,0.6719876721231215,0.1,0.0,0.9897422848457432,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-11-30,15,1.0,1.0,0.931029873367779,0.1,0.0,0.8761914505339058,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-11-30,11,0.9999999999999999,1.0,0.6760878271762812,0.1,0.0,0.990060360878454,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-11-30,15,1.0000000000000002,1.0,0.8673706886295351,0.1,0.0,0.8761914505339058,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-11-30,11,0.9999999999999999,1.0,0.6760878271762812,0.1,0.0,0.990060360878454,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-11-30,15,1.0,1.0,0.9089297647956469,0.1,0.0,0.9320456481297626,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-11-30,11,0.9999999999999999,1.0,0.6760878271762812,0.1,0.0,0.990060360878454,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-11-30,14,1.0000000000000002,1.0,0.9324065263386385,0.1,0.0,0.898068472194644,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-11-30,11,0.9999999999999999,1.0,0.6760878271762812,0.1,0.0,0.990060360878454,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2011-12-31,15,1.0,1.0,0.9451400658901437,0.1,0.0,0.8794025260380716,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2011-12-31,11,1.0000000000000002,1.0,0.6818177624897244,0.1,0.0,0.9897884901010403,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2011-12-31,15,1.0000000000000002,1.0,0.8889161884785579,0.1,0.0,0.8794025260380716,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2011-12-31,11,1.0000000000000002,1.0,0.6818177624897244,0.1,0.0,0.9897884901010403,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2011-12-31,15,0.9999999999999998,1.0,0.9260556495240506,0.1,0.0,0.9332518710524242,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2011-12-31,11,1.0000000000000002,1.0,0.6818177624897244,0.1,0.0,0.9897884901010403,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2011-12-31,14,0.9999999999999999,1.0,0.9463066866413721,0.1,0.0,0.8989329041237438,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2011-12-31,11,1.0000000000000002,1.0,0.6818177624897244,0.1,0.0,0.9897884901010403,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2012-01-31,15,0.9999999999999999,1.0,0.9431806231524297,0.1,0.0,0.886627472496592,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-01-31,11,0.9999999999999999,1.0,0.6951410618156751,0.1,0.0,0.9860787755157716,10,2,True
Copenhagen,Method2_LatentQuality,Q1,2012-01-31,15,1.0,1.0,0.8868634163400163,0.1,0.0,0.886627472496592,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2012-01-31,11,0.9999999999999999,1.0,0.6951410618156751,0.1,0.0,0.9860787755157716,10,2,True
Copenhagen,Method3_ConservativeQuality,Q1,2012-01-31,15,1.0,1.0,0.9236363598628844,0.1,0.0,0.9365816642721269,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2012-01-31,11,0.9999999999999999,1.0,0.6951410618156751,0.1,0.0,0.9860787755157716,10,2,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2012-01-31,14,1.0,1.0,0.9441580696624658,0.1,0.0,0.9,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2012-01-31,11,0.9999999999999999,1.0,0.6951410618156751,0.1,0.0,0.9860787755157716,10,2,True
Copenhagen,Method1_ObservedQuality,Q1,2012-02-29,15,1.0,1.0,0.93985864659706,0.1,0.0,0.8807950250929065,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-02-29,11,0.9999999999999999,1.0,0.7016331542221765,0.1,0.0,0.9875051484397366,10,1,True
Copenhagen,Method2_LatentQuality,Q1,2012-02-29,15,1.0,1.0,0.8811309284551423,0.1,0.0,0.8807950250929065,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2012-02-29,11,0.9999999999999999,1.0,0.7016331542221765,0.1,0.0,0.9875051484397366,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2012-02-29,15,1.0000000000000002,1.0,0.920030062953448,0.1,0.0,0.9323463195038414,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2012-02-29,11,0.9999999999999999,1.0,0.7016331542221765,0.1,0.0,0.9875051484397366,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2012-02-29,14,1.0,1.0,0.94097107635222,0.1,0.0,0.8953795772803954,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2012-02-29,11,0.9999999999999999,1.0,0.7016331542221765,0.1,0.0,0.9875051484397366,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2012-03-31,15,1.0,1.0,0.940786802673313,0.1,0.0,0.8754072696782281,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-03-31,11,0.9999999999999999,1.0,0.7178050443034399,0.1,0.0,0.9869418684262179,10,1,True
Copenhagen,Method2_LatentQuality,Q1,2012-03-31,15,1.0,1.0,0.8769092840478616,0.1,0.0,0.8754072696782281,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2012-03-31,11,0.9999999999999999,1.0,0.7178050443034399,0.1,0.0,0.9869418684262179,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2012-03-31,15,1.0,1.0,0.9173569253415675,0.1,0.0,0.9245482538229164,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2012-03-31,11,0.9999999999999999,1.0,0.7178050443034399,0.1,0.0,0.9869418684262179,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2012-03-31,14,1.0,1.0,0.9418549844337728,0.1,0.0,0.896085275608079,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2012-03-31,11,0.9999999999999999,1.0,0.7178050443034399,0.1,0.0,0.9869418684262179,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2012-04-30,15,0.9999999999999997,1.0,0.9490477055007549,0.1,0.0,0.8502521397612348,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-04-30,11,1.0,1.0,0.714195330588156,0.1,0.0,0.9879116988397678,10,1,True
Copenhagen,Method2_LatentQuality,Q1,2012-04-30,15,0.9999999999999998,0.9999999999999999,0.8823086312937136,0.1,0.0,0.8502521397612348,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2012-04-30,11,1.0,1.0,0.714195330588156,0.1,0.0,0.9879116988397678,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2012-04-30,15,1.0000000000000002,1.0,0.9254915683420085,0.1,0.0,0.9015408601382655,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2012-04-30,11,1.0,1.0,0.714195330588156,0.1,0.0,0.9879116988397678,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2012-04-30,14,1.0000000000000002,1.0,0.9502392077445726,0.1,0.0,0.8769260751728319,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2012-04-30,11,1.0,1.0,0.714195330588156,0.1,0.0,0.9879116988397678,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2012-05-31,15,1.0,1.0,0.9524416606025496,0.1,0.0,0.8484118228264308,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-05-31,11,1.0,1.0,0.7201409409633134,0.1,0.0,0.9875529306387434,10,1,True
Copenhagen,Method2_LatentQuality,Q1,2012-05-31,15,1.0000000000000002,0.9999999999999999,0.882283974174645,0.1,0.0,0.8484118228264308,9,1,True
Copenhagen,Method2_LatentQuality,Q5,2012-05-31,11,1.0,1.0,0.7201409409633134,0.1,0.0,0.9875529306387434,10,1,True
Copenhagen,Method3_ConservativeQuality,Q1,2012-05-31,15,1.0000000000000002,0.9999999999999999,0.9306517440251489,0.1,0.0,0.8995030592216231,10,1,True
Copenhagen,Method3_ConservativeQuality,Q5,2012-05-31,11,1.0,1.0,0.7201409409633134,0.1,0.0,0.9875529306387434,10,1,True
Copenhagen,Method4_ProbabilisticQuality,Q1,2012-05-31,14,1.0000000000000002,1.0,0.9533960882234691,0.1,0.0,0.8681981363439006,9,1,True
Copenhagen,Method4_ProbabilisticQuality,Q5,2012-05-31,11,1.0,1.0,0.7201409409633134,0.1,0.0,0.9875529306387434,10,1,True
Copenhagen,Method1_ObservedQuality,Q1,2012-06-30,15,0.9999999999999996,1.0,0.9532705103057879,0.1,0.0,0.8411854124686406,9,1,True
Copenhagen,Method1_ObservedQuality,Q5,2012-06-30,11,1.0,1.0,0.7113345143545354,0.1,0.0,0.9884432429809726,10,1,True
