Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio,MethodLabel
SANOMA.HE,2014,-0.0651970076638949,-0.0516185504590386,-0.0708630843445377,1.0436096431476471e-14,0.995014330446634,0.0442565672106487,8667.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SCAb.ST,2014,-0.1541978086905689,-0.1335403617782173,-0.1604834391305336,0.0,0.999985377668653,0.0467672439255651,23219.72,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SOLARb.CO,2014,0.0604674903041995,0.0838567093762129,0.0399470828280057,0.0038689276027363,0.5,0.0917562431236028,2585.33,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SRV1V.HE,2014,0.0234640137265831,0.0614849403064106,-0.0017181157961936,0.0028539898016143,0.6405475434082223,0.1047644662018439,1241.65,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABAH.HE,2014,-0.0125924747652198,0.0107347781204238,-0.0250642570619966,4.799249936571215e-06,0.8437004363557368,0.0681648788694818,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SSABa.ST,2014,-0.0619044027153158,-0.0259051234210841,-0.0771356053580889,1.902002204623443e-06,0.9370509771451184,0.0765454774820342,11645.91,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
SUBC.OL,2014,0.0515485072848354,0.058777138182669,0.0456667547145754,1.2741190613674294e-07,0.5712291432505544,0.0451426353545883,40843.25,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA.ST,2014,0.0473666562033372,0.0523761696376583,0.043424675332038,7.840184057528177e-11,0.6263014029520537,0.0365814480081155,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TELIA1.HE,2014,0.0473666562033372,0.0523527001526647,0.0434431434451825,7.104006272129482e-11,0.62658814679866,0.0364921478549954,214590.18,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
TIETO.HE,2014,-0.4693395841350917,-0.4243838172478379,-0.4763225989734412,0.0,1.0,0.0494778480011669,10024.86,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
UPM.HE,2014,0.0354247358291081,0.0423718684145866,0.0304276270219685,1.3922489827677962e-09,0.7077450285920774,0.0414153600257252,54196.05,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WALLb.ST,2014,0.0257298497990268,0.1338112653310882,-0.0469455957752603,0.0532531724404077,0.57882676780911,0.2945016663207126,14000.11,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
WAWI.OL,2014,0.0160289691117351,0.0306319354385142,0.0068110191653217,1.3785674194410902e-06,0.7625171619213267,0.0575423546144585,6615.0,Method1_ObservedQuality,theta_obs,1,Q1,Observed Quality
ASPO.HE,2014,0.0707013246340134,0.0783778612764365,0.0633020000887854,1.0612290254674583e-05,0.4271499243888726,0.0510457289680853,1557.0,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATEA.OL,2014,0.0639153079710141,0.0790008618378393,0.050267233217323,0.0006406089175073,0.481833073494418,0.0717910215442313,5579.35,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ATRLJb.ST,2014,0.0717921611782976,0.0747899344796092,0.0688719377634861,8.110290217189231e-12,0.3731706428384955,0.0313194483958129,10717.06,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AUSS.OL,2014,0.122414123968528,0.1392787979135087,0.090003033685362,0.056136109038827,0.2976715349863238,0.1250488059362234,7196.47,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BILL.ST,2014,0.1013927391821173,0.1117905686462047,0.0871598677556825,0.0038104111494924,0.2982326697058157,0.07356246559841,15944.33,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
BOL.ST,2014,0.0830839903159723,0.0934720390989423,0.0717140052583381,0.0005758999556537,0.3716884539103523,0.0646785067892118,22336.65,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CARLb.CO,2014,0.0996721830272167,0.1034853116133605,0.0945727536099702,3.475383596351911e-06,0.1983851332252059,0.0418597692433033,103273.74,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
CTY1S.HE,2014,0.1086032134269175,0.1138297270254905,0.1006655593633008,0.0002821051538525,0.2021576185788285,0.0530243696522558,8328.01,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
DIOS.ST,2014,0.1145583238215189,0.1167531818260891,0.110893474797372,4.262377740760215e-07,0.0839256715533978,0.0352213584487516,3211.55,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
FSKRS.HE,2014,0.1053869673263817,0.1239656358360703,0.0784850690423305,0.0284981074026025,0.3362485689714495,0.1095491123482333,9917.96,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
GSFG.OL,2014,0.1159418117875089,0.1333287495157183,0.086223580568814,0.0430441493352585,0.309700577103541,0.1174250047656419,2735.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HIAB.HE,2014,0.1069087031740441,0.1083179355773749,0.1048221592759898,5.8901772348463055e-12,0.058290374381906,0.0263610692563178,7187.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
HUH1V.HE,2014,0.1140362119067132,0.1173925214597111,0.1084804717068051,3.046488315017193e-05,0.1336480324104054,0.0437979345298665,16733.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KESKOB.HE,2014,0.0915190485828206,0.1046652651093112,0.075666620923196,0.0040307064355575,0.3517241188945263,0.0783786075552675,22308.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
KNOW.ST,2014,0.1035450277882697,0.1145615508317788,0.0880075157484701,0.0057473985908684,0.2968698163844489,0.0774513965935729,958.79,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
LIAB.ST,2014,0.0806934977434143,0.0847876993795875,0.0763265486171387,5.762584476265432e-08,0.318311263960551,0.038588287904063,4702.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
MEKO.ST,2014,0.125266448770783,0.1309325114399144,0.1137456887878688,0.0043629304580427,0.1757101129051074,0.0651613872824472,6699.43,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
NEWAb.ST,2014,0.0939958320508226,0.1120499205351983,0.071554996450088,0.0138564877471744,0.3648719641996037,0.0971344757530539,1446.03,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORIOLA.HE,2014,0.0636441653765046,0.090814949562588,0.0391225960634021,0.0080854977980012,0.4875103361796366,0.1029279086134421,3235.72,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
ORK.OL,2014,0.0696231319038336,0.1163196508278235,0.0250758602995192,0.0408729939190195,0.473308260882436,0.1618525494045359,48215.81,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
RAIVV.HE,2014,0.1070017174364999,0.1409442239370187,0.0566763059715403,0.0837180952470337,0.3744166072626932,0.1817594405180079,6051.37,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SCHO.CO,2014,0.1033185861372203,0.1241133228188552,0.0740834202158204,0.0325566350394356,0.3494403789345349,0.116068530051681,6343.05,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SKFb.ST,2014,0.0989670832077158,0.1128836434718142,0.0805298382049866,0.0088439329955586,0.3308221391767472,0.0858563693380071,72393.61,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
SOBIV.ST,2014,0.0614599092284417,0.073188840392517,0.0510792095154284,9.592416427173234e-05,0.4940022493279585,0.0614586461255078,17009.92,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
TEL2b.ST,2014,0.1293773410770501,0.1345819121082645,0.1178297022813207,0.0052259293237504,0.1611358059715028,0.0652472676217319,25611.76,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
VWS.CO,2014,0.0792696458559905,0.0933290045075168,0.0644980185642307,0.0018642103288392,0.4056362769712104,0.0751783036077082,36482.99,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WIHL.ST,2014,0.0993184840425532,0.0999158234679646,0.0985234021115701,0.0,0.0167219104465729,0.0161662685810032,8348.02,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
WRT1V.HE,2014,0.1192987191394472,0.1221187931954885,0.1141851701226444,2.3981072567957892e-05,0.1020652490044768,0.041920799745859,58827.85,Method1_ObservedQuality,theta_obs,2,Q2,Observed Quality
AAK.ST,2014,0.1895951002584571,0.1893250264345655,0.1878121198475798,7.978083486626097e-06,1.178164627882419e-06,0.0243304622148845,15967.29,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AFRY.ST,2014,0.1632392564334333,0.164514213907685,0.1518643601853465,0.0183170944954726,0.0684612425844607,0.0646942664624146,7950.61,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
AXFO.ST,2014,0.2148464644829631,0.2116153992140767,0.2068485185296361,0.0546273782969584,0.0038554123699792,0.0532428040870672,15957.01,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BEIJb.ST,2014,0.1311043601945667,0.1433669503498393,0.102812657935032,0.0526159100882662,0.2584249726085716,0.1134266961175607,5168.49,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
BRGB.OL,2014,0.2052801724137931,0.2044507326010366,0.2025900155987286,0.0011589065613356,8.179773591721791e-06,0.030024851025544,3020.0,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
CAST.ST,2014,0.1494025434038092,0.1494317264174558,0.1492860221716433,0.0,2.380012611262373e-37,0.0061677413607336,16227.08,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DFDS.CO,2014,0.1597104539270358,0.1616391056683911,0.1466236005027451,0.0229696009153197,0.0902780550741372,0.0700721320440191,7257.95,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
DIGIA.HE,2014,0.1950246108820011,0.1928196124864182,0.1843086848871399,0.0465591543799667,0.0224099233725038,0.0625602250967502,292.35,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
EMBLA.CO,2014,0.166005621946194,0.1675155788037665,0.1481197027382815,0.0510608508950751,0.1116016159286005,0.0842785905051698,5300.07,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ETTE.HE,2014,0.1623434080007452,0.1636841994342662,0.1512664857602482,0.0165496046867628,0.0675768570305897,0.0637342324235763,526.65,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
FORTUM.HE,2014,0.1532767137938073,0.1573413464129258,0.1340777119906424,0.0427562086687534,0.1505991044795356,0.0880240630321643,119109.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
KCRA.HE,2014,0.1545329207059271,0.1560063064491114,0.1471344951601165,0.0030025403146914,0.0457052670496599,0.0510423801417715,13321.22,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
LSG.OL,2014,0.1583014856370752,0.1615586384049299,0.1381287234110957,0.0523013716129707,0.143842791226477,0.0907773672582011,9660.19,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MEKKO.HE,2014,0.2109847138286525,0.2035898024471939,0.1907451649622984,0.1471656398032907,0.05122952406731,0.0909655735946478,637.78,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MOWI.OL,2014,0.1541572098884762,0.1616564670563749,0.1171978805222799,0.1089217589063622,0.2259604243810218,0.1382681264290095,30306.4,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
MYCR.ST,2014,0.1790198202791409,0.1785092013461135,0.1678515352754742,0.0301512844398711,0.0416787070650941,0.0640294350532927,994.52,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NESTE.HE,2014,0.1774345176082624,0.1766395882186773,0.1508192458522813,0.1089926900258455,0.1342222589579779,0.1087509492702216,30721.87,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
NIBEb.ST,2014,0.168529810298103,0.1690579225778854,0.1596059282694036,0.0115138379235648,0.038725334747129,0.056525589979971,13282.06,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
OLVAS.HE,2014,0.2128434594141088,0.21006653424334,0.205611070443512,0.0426674027224773,0.0028409530551835,0.0504211968686738,4060.32,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
RBREW.CO,2014,0.1644307826502672,0.1658169395908206,0.1505927287653926,0.0301165307370127,0.0862634575961995,0.0723686061627738,9132.09,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ROCKb.CO,2014,0.1367038941748524,0.1376595463226865,0.1341719549543961,7.878654639803528e-08,0.0096790767800021,0.0291048874773754,23521.72,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SALM.OL,2014,0.1891582144289724,0.1847436945692666,0.1591487766552309,0.1455555680964348,0.1257629221261985,0.1182441429082146,8384.2,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
SKAb.ST,2014,0.1911300988695584,0.1890273057335749,0.1785251807456502,0.054601093113106,0.0362183400610116,0.0685799188626468,49532.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TIETOS.ST,2014,0.1894132876185145,0.1883727823165454,0.1824605997980986,0.0143156288364147,0.0084943391559688,0.0493622443975287,10024.86,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TLT1V.HE,2014,0.1659043506897434,0.1680113992637946,0.1412415428360086,0.0818004931241807,0.1500318331497842,0.1033206177216279,666.81,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TRELb.ST,2014,0.171480432782489,0.1716576052165319,0.1655096899432966,0.0032654729478205,0.0132929410558053,0.0455043725005646,29239.6,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
TYRES.HE,2014,0.1614746615220311,0.1649156505759627,0.1349506602600896,0.0829834391418966,0.1692092567710114,0.1084968726636137,38753.15,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
YIT.HE,2014,0.1387645912713654,0.1468342532342983,0.1161498442438343,0.041517803555147,0.2108017890547479,0.0976196425128956,10390.89,Method1_ObservedQuality,theta_obs,3,Q3,Observed Quality
ALKb.CO,2014,0.2424332816290816,0.2400775837281235,0.2389682814353565,0.0436486287569662,9.144859168116212e-07,0.034212095907223,6320.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ASSAb.ST,2014,0.2571881648419516,0.2509283468720041,0.2496225514102337,0.1853142473093416,0.0002406728301707,0.0516625383952184,112625.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BEIAb.ST,2014,0.2260852420229372,0.2182654404625751,0.2109415834236537,0.1531702398384817,0.0188857838817249,0.0762857996161287,4470.81,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BITTI.HE,2014,0.2565374343321692,0.2130247605488342,0.2035311547598765,0.3659485751436496,0.0943391245451933,0.1917848054070474,2885.55,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
BMAX.ST,2014,0.222724189984467,0.2144600890363113,0.2056058908607169,0.158225848590706,0.0277978655151326,0.0820675422123201,2770.51,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELISA.HE,2014,0.2732813936634716,0.259610073647174,0.2594487319207634,0.326025532371792,0.002611647175332,0.0723522412777552,26578.69,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ELUXb.ST,2014,0.2199969743352443,0.2108267193054755,0.1998643367268023,0.170191303173572,0.0413335720506328,0.090664258969796,38113.76,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
EXL1V.HE,2014,0.2732475715410867,0.2685139014053888,0.2684563975200554,0.2215627077039881,1.0432768736798637e-06,0.0405091207468122,570.38,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
GN.CO,2014,0.290364589888819,0.2445182725474745,0.2508135396034075,0.4466701752173407,0.0371876029991524,0.146067998998207,25810.93,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
JM.ST,2014,0.302224053503039,0.2854622132883347,0.2891059375700454,0.4709083732150704,0.0005609361697676,0.0701683988302453,13652.58,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
LOOMIS.ST,2014,0.2315295784048729,0.2213829174750622,0.213753929237529,0.1891216446036026,0.0238290192306711,0.0839620352930031,10326.79,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MAERSKb.CO,2014,0.2742431938132108,0.260798371877312,0.2607708097763475,0.3284801224455181,0.0022358279828491,0.071254993903043,235735.32,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
MEDIVIR.ST,2014,0.2764461369972123,0.2069806223486284,0.2083415968996522,0.4268112283616562,0.1007259387449197,0.2638724486369749,2436.91,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
METSO.HE,2014,0.2630576720653363,0.2375359646078073,0.2342553502058059,0.3425652621354461,0.0326978835646476,0.1148553642316512,11619.59,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NCCb.ST,2014,0.2632423913389822,0.2387696773845442,0.2356813575225387,0.3398821070812432,0.0296949779602093,0.1113863773244906,13987.68,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
NMAN.ST,2014,0.2394843613579169,0.2343450629496144,0.2315821961660771,0.1183202006707208,0.0009405850220023,0.0528955078610161,2097.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
RAYb.ST,2014,0.3014193966215122,0.2719905725992041,0.2782419150050912,0.4748564005003627,0.0072843720099739,0.0991880384837554,592.86,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
REG1V.HE,2014,0.2727345629510826,0.2528227576967319,0.2524756798634645,0.3525195141908724,0.0106701954758813,0.091020043999087,810.37,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAABb.ST,2014,0.2156171057301714,0.2126516361820374,0.208414001940963,0.0471058010267743,0.0023888303004356,0.0503110707373418,17434.9,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SAND.ST,2014,0.2561737749053539,0.2456103488105256,0.2432483579764944,0.2423590033351965,0.0039416918942053,0.0695740088040839,102051.14,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
SECUb.ST,2014,0.2663115213002393,0.2467051246442927,0.2449686111056235,0.3311822189515561,0.0148215933168955,0.0940650586600157,22411.65,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
STEa.ST,2014,0.222535413084418,0.2178558434321287,0.2128040768444907,0.0914931110390229,0.0056087155299168,0.059290918978078,47991.09,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TEL.OL,2014,0.2516842556174306,0.2508675640711295,0.2506268646661744,0.0039528923208249,5.603167253292089e-20,0.0186679472443681,213427.18,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
TGS.OL,2014,0.2905783058799531,0.2860904866436636,0.2867138447069827,0.33591735987669,5.532378737631224e-09,0.0362053659008569,16646.29,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VAIAS.HE,2014,0.2917383691090783,0.2769990080502707,0.2791718361323188,0.4133446632714704,0.0007252982197141,0.0684603849591715,2869.82,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VEI.OL,2014,0.2424807458451568,0.2299976280146615,0.2241321159630359,0.2288973394536992,0.0190384522341494,0.085603304751975,5533.19,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
VOLVb.ST,2014,0.2839517161747358,0.2716661799206988,0.2727324520669735,0.3649744815162268,0.0005635787247044,0.0641938266032351,162000.36,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
YAR.OL,2014,0.3076398974414143,0.2956676789306011,0.2986512137390225,0.5,2.860113671226283e-05,0.0567506448471392,69271.64,Method1_ObservedQuality,theta_obs,4,Q4,Observed Quality
ALFA.ST,2014,0.3098270411864533,0.2945483845567886,0.2985412238116804,0.5126753737863627,0.000145583443347,0.0644080915047261,65227.58,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ATCOa.ST,2014,0.4368682848918985,0.3993589734763949,0.4225746949674034,0.9523818507132256,5.883708003976834e-07,0.0737453185802679,143847.65,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
AZN.ST,2014,0.3350539526995915,0.3244426910751107,0.3284469455196349,0.6986688025004559,9.229398258469066e-08,0.0480303434573808,451324.69,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAKKA.OL,2014,0.3139569860129343,0.2472101574621814,0.2661129558191318,0.5177779761137826,0.0368244166991756,0.1729546785564761,4641.52,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BAVA.CO,2014,0.5039213530500432,0.3848677293836418,0.4677868548785542,0.9445085181141112,0.0001586126459583,0.1358308125143867,2596.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BETSb.ST,2014,0.3263665175145019,0.2849081156206701,0.2990766640791824,0.5694496926049202,0.0064877045640121,0.110630160080277,4516.74,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
BIOGb.ST,2014,0.363873819570022,0.3128223745466144,0.3369232249910268,0.7015007581712522,0.0021675954283441,0.1096847581578676,3804.29,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DEMANT.CO,2014,0.4300592842370448,0.3954445733571702,0.4165173623096176,0.9477869544085854,4.737341351070691e-07,0.0714673721631793,33383.19,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DNO.OL,2014,0.3114278821808667,0.2854422674966645,0.2924575255261266,0.5169302393469812,0.0024585008409004,0.0873748078234185,24763.36,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
DSV.CO,2014,0.6351502639927613,0.6231624819203762,0.6325481981508312,1.0,4.9723475264568825e-68,0.0295158107674262,35779.34,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
EQNR.OL,2014,0.3938500678151782,0.3713500966792378,0.3835949465253579,0.9055798088303736,1.873074231019823e-07,0.0610430201285732,468731.12,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
ERICb.ST,2014,0.3387522448309887,0.3058700945479389,0.3187393075557019,0.6328688982728166,0.0011974408678017,0.0903266683574898,243529.93,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
GMAB.CO,2014,0.8430667824011284,0.4183414585825269,0.779544010872501,0.9994792196270552,8.224199902839781e-07,0.2383001148793978,12266.55,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HEX.OL,2014,0.3585035574936879,0.3200957860814699,0.3376360948661582,0.7066012685335243,0.0007249163301749,0.0927315941164813,2989.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
HMb.ST,2014,0.378875400087119,0.3227876263595649,0.3514389056386275,0.7465947091283159,0.0015031046663599,0.1110390230274337,379079.44,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
JBTM.IC,2014,0.3727472668261016,0.3541380445948059,0.3633628643972689,0.8502216851956788,3.250740153533496e-07,0.0581128642653792,5152.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KNEBV.HE,2014,0.5712039521860042,0.5139383892571129,0.556770512615462,0.9996456779000258,2.6575830554568844e-11,0.0741657394314591,122046.42,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
KOG.OL,2014,0.3521105603124531,0.3041933092868667,0.3251396607978426,0.6620132776866492,0.0030621612066373,0.1097413223557352,13817.83,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
LUOTEA.HE,2014,0.3737139158282042,0.3650769504479442,0.3693795289681484,0.9393213346302942,1.036174913617415e-13,0.0384376081538047,4927.04,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOD.OL,2014,0.4605381892223328,0.3081904023533398,0.4072865667141686,0.8467756652593093,0.0037255244497606,0.1927318989458982,4527.3,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOKIA.HE,2014,0.3982220615133004,0.3479285609978124,0.3757469587975094,0.8244919567128786,0.0002530849865408,0.0972300909724143,170290.86,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOLAb.ST,2014,0.4262415087804917,0.3982161125126204,0.4151112094037175,0.9586475217809926,4.3623333760035374e-08,0.0639067914516874,3251.27,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
NOVOb.CO,2014,0.9329576151949208,0.9100532957004748,0.9299379682092668,1.0,6.174620576296708e-133,0.0318644668314986,491745.4,Method1_ObservedQuality,theta_obs,5,Q5,Observed Quality
